ResponseId,Q75_SHARED_1,Q75_SHARED_2,Q75_SHARED_3,Q75_SHARED_4,Q75_SHARED_5,Q75_SHARED_6,Q75_SHARED_7,Q75_SHARED_8,Q37_SHARED_1,Q37_SHARED_2,Q37_SHARED_3,Q37_SHARED_4,Q37_SHARED_5,Q37_SHARED_6,Q37_SHARED_7,Q37_SHARED_8,Q38_SHARED_1,Q38_SHARED_2,Q38_SHARED_3,Q38_SHARED_4,Q38_SHARED_5,Q38_SHARED_6,Q38_SHARED_7,Q38_SHARED_8,Q40_SHARED_1,Q40_SHARED_2,Q40_SHARED_3,Q40_SHARED_4,Q40_SHARED_5,Q40_SHARED_6,Q40_SHARED_7,Q40_SHARED_8,Q41_SHARED_1,Q41_SHARED_2,Q41_SHARED_3,Q41_SHARED_4,Q41_SHARED_5,Q41_SHARED_6,Q41_SHARED_7,Q41_SHARED_8,Q43_SHARED_1,Q43_SHARED_2,Q43_SHARED_3,Q43_SHARED_4,Q43_SHARED_5,Q43_SHARED_6,Q43_SHARED_7,Q43_SHARED_8,Q52_SHARED_1,Q52_SHARED_2,Q52_SHARED_3,Q52_SHARED_4,Q52_SHARED_5,Q52_SHARED_6,Q52_SHARED_7,Q52_SHARED_8,Q53_SHARED_1,Q53_SHARED_2,Q53_SHARED_3,Q53_SHARED_4,Q53_SHARED_5,Q53_SHARED_6,Q53_SHARED_7,Q53_SHARED_8,Q57_SHARED_1,Q57_SHARED_2,Q57_SHARED_3,Q57_SHARED_4,Q57_SHARED_5,Q57_SHARED_6,Q57_SHARED_7,Q57_SHARED_8,Year,Quarter,LOB,WAVE
R_7PcL2OL6d2b5OqU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,1,,,8,,,,,8,,,2025,Q1,PL,3
R_6RmGisiux6zjhiB,,1,,1,1,,,,,1,,,,,,,,5,,,,,,,,4,,2,3,,,,,1,,,,,,,,5,,3,4,,,,,1,,1,1,1,1,,,4,,3,3,4,3,,,4,,8,1,2,6,,2025,Q1,PL,3
R_1DCRfRvxpIsfonn,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,1,1,,,1,1,1,,4,4,,,4,3,3,,3,4,,,1,2,3,,2025,Q1,PL,3
R_7gnC9BhZkj3DTn8,,,,1,1,,,1,,,,1,,,,,,,,5,,,,,,,,5,3,,,3,,,,1,,,,,,,,5,3,,,4,1,,,,,1,,,3,,,,,2,,,3,,,,,2,,,2025,Q2,CL,4
R_5Nyv3XVD3pdIrzo,1,1,,,1,,1,1,,,,,1,,,,,,,,5,,,,5,5,,,5,,5,5,,,,,1,,,,5,5,,,5,,5,5,1,1,,,,1,,,5,5,,,,5,,,5,4,,,,6,,,2025,Q2,CL,4
R_5Ht7Ec70TO6n4sa,1,1,,1,1,1,,,,1,,,,,,,,4,,,,,,,4,5,,4,5,4,,,,1,,,,,,,4,4,,4,4,4,,,1,1,1,,1,1,1,,4,3,3,,4,4,4,,8,8,8,,1,2,6,,2025,Q2,CL,4
R_593JYoFjA7K8pwy,,1,,,1,1,,,,,,,1,,,,,,,,4,,,,,4,,,4,3,,,,,,,1,,,,,3,,,4,3,,,1,1,1,1,1,1,1,,3,2,3,3,4,3,4,,7,4,8,1,1,2,6,,2025,Q2,CL,4
R_8paKopJY6J3MJxi,,1,,1,1,,,,,,,,1,,,,,,,,5,,,,,4,,4,4,,,,,,,1,,,,,,4,,5,5,,,,,1,,,1,1,,,,5,,,4,4,,,,1,,,3,5,,,2025,Q2,CL,4
R_3RaAtXFheiq7Jjr,,,,,1,1,,,,,,,1,,,,,,,,5,,,,,,,,4,5,,,,,,,1,,,,,,,,4,3,,,1,,,,,,,,4,,,,,,,,5,,,,,,,,2025,Q2,CL,4
R_6tzD5rshShngS5I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,2,,,,5,4,,,4,,,,6,1,,2025,Q2,CL,4
R_7ItNB59emYM9oia,,1,,,,,1,,,1,,,,,1,,,5,,,,,4,,,5,,,,,5,,,,,,,,1,,,4,,,,,5,,1,1,,,,,,,5,5,,,,,,,4,3,,,,,,,2025,Q2,CL,4
R_7125kawhIsYNHzP,1,1,1,1,1,1,,1,,1,,1,1,,,1,,4,,5,5,,,3,3,3,3,2,5,4,,5,,1,1,,1,,,,3,3,4,5,4,5,,5,,,,,1,1,1,,,,,,5,4,5,,,,,,7,1,2,,2025,Q2,CL,4
R_10tNHQTwOuNPgll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,5,5,3,3,4,4,3,,5,1,8,8,8,2,4,,2024,Q3,PL,1
R_6mCb9ouHZ1X4USb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,2,2,2,,,,,8,8,8,8,,,,,2024,Q3,PL,1
R_3k1ibxYfReaPNqM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,1,1,,,,2,,,8,8,,,,2,,,2024,Q3,PL,1
R_3sBtZJeOMMGHB3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,5,5,5,5,5,5,4,,6,4,5,1,1,2,6,,2024,Q3,PL,1
R_1uQVD3cJ9JoOwXQ,,,,,,,1,,,,,,,,1,,,,,,,,3,,,,,,,,2,,,,,,,,1,,,,,,,,2,,1,1,1,1,1,1,1,,2,3,1,2,2,3,3,,5,4,3,6,1,2,6,,2024,Q3,PL,1
R_1lfLBNXy4N3SHsO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,,,4,,5,,5,5,,,6,,3,,1,2,,,2024,Q3,CL,1
R_6KvURkm6zZdcTzV,1,,,1,1,1,,1,,,,,,,,1,,,,,,,,4,5,,,5,4,5,,5,,,,,,,,1,5,,,5,5,5,,5,,,,,,1,,,,,,,,5,,,,,,,,5,,,2024,Q3,CL,1
R_1iKcHyL1lBUMfxw,,1,1,,,,,1,,,1,,,,,1,,,5,,,,,4,,5,5,,,,,4,,1,1,,,,,,,4,4,,,,,5,1,,,,1,1,1,,5,,,,5,4,4,,6,,,,4,1,6,,2024,Q3,CL,1
R_1WOpwacyY673xSN,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,1,1,1,,1,1,,4,4,4,4,,2,2,,3,4,3,1,,2,6,,2024,Q3,CL,1
R_1pS5ny0d73x7T1Q,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,3,4,4,4,,,,1,1,,,1,,,,4,4,,,4,,,,1,6,,,2,,,2024,Q3,CL,1
R_5DB7QKKbfybSuFH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,4,3,,3,2,3,,8,8,8,,1,2,6,,2024,Q3,CL,1
R_6AoQbFA9VTAjewh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,2,3,,2,3,2,,8,4,8,,1,2,6,,2024,Q3,CL,1
R_7CBy1plltQ1oegR,,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,2,2,,,,,1,1,,,1,1,1,,4,5,,,4,5,4,,8,2,,,1,7,1,,2024,Q3,CL,1
R_2ZFplWrpSEKJ38t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_61WVYmwL7xSZYcx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_3EbOMNx7dZYuXHn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,4,3,,2,3,2,,8,4,8,,1,2,6,,2025,Q2,PL,4
R_3ltxNvRXI3rrRoZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,3,3,3,,,3,,,8,8,8,,,2,,,2025,Q2,PL,4
R_1ServEwSIyDnrfg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,4,,,4,5,5,,,4,,,1,2,6,,2025,Q2,PL,4
R_5He28iM7SGMIZZ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_1oG9qk8LPyjGFjl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,4,5,5,,3,4,,,3,1,4,,2,2,,,2025,Q2,PL,4
R_1rSCLPskRugqZFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_3QYsWWpiK3qywfU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,3,2,,5,5,4,,8,4,8,,1,2,6,,2025,Q2,PL,4
R_1kADuOcvxYyZOAz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_6zNQBGd9a4lQ5SV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_8IL0pzc5T9bgjMW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_bNsADlE63fmqlUy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_eJz4NDELKh3MgYu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_9nkSRTY1c3te3AO,1,1,,,1,,,,1,,,,,,,,4,,,,,,,,4,5,,,2,,,,,1,,,1,,,,5,2,,,2,,,,,1,,,,,,,,4,,,,,,,,8,,,,,,,2024,Q4,CL,2
R_835kBHKPrTE7DG6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_cvU57KOuogPmLOu,,1,,,1,,,,,1,,,,,,,,4,,,,,,,,1,,,5,,,,,1,,,,,,,,2,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_6sswSxIx1tUSaTc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_6yZCt1T6c98Fu3I,1,,1,,,1,1,,,,,,,,1,,,,,,,,3,,1,,2,,,2,2,,1,,1,,,,,,2,,2,,,2,2,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_87ZJBLDctjudBmS,1,,,,1,1,,,1,,,,,,,,3,,,,,,,,1,,,,2,5,,,1,,,,1,,,,4,,,,5,3,,,,1,,1,1,1,,,,3,,1,2,5,,,,7,,2,7,6,,,2024,Q4,CL,2
R_50jSS5LSwkIUzL8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,1,1,4,,,,,,1,2,7,,,2024,Q4,CL,2
R_1rHZEiTrN148O8G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,4,2,,4,4,3,,8,4,8,,1,2,6,,2024,Q4,PL,2
R_7c71uOoWYV3b1Zp,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,2,,,,,1,1,1,,1,1,1,,4,4,4,,5,5,4,,8,8,8,,1,2,6,,2024,Q4,PL,2
R_3umArHAPxD9a9q1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,1,1,1,,1,1,1,,3,2,2,,4,3,4,,5,4,8,,1,2,6,,2024,Q4,PL,2
R_3lEojhUSuisZsgF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,3,4,4,3,3,4,4,,1,4,8,1,1,2,6,,2024,Q4,PL,2
R_64plR8WJMBe0C0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,4,5,3,,,4,,,8,4,8,,,2,,,2024,Q4,PL,2
R_7RuprsEpi2YtZ8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,3,2,2,,3,3,,,8,4,8,,1,2,,,2024,Q4,PL,2
R_7AQfhDMBujz4iaJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,4,3,,5,4,4,,8,2,7,,1,2,6,,2024,Q4,PL,2
R_3zvRSlMffarTSKX,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,1,1,1,1,1,1,1,,4,4,3,3,4,4,4,,8,8,8,8,1,2,8,,2024,Q4,PL,2
R_1Jx6PyasJD5TriJ,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,1,1,,,1,1,,,4,4,,,4,4,,,8,8,,,1,2,,,2024,Q4,PL,2
R_7C1GZa76eC6lN4J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,1,2,1,,,2,,,8,8,8,,,2,,,2024,Q4,PL,2
R_bOD35FGM8Owh5FY,1,,,1,1,,,,1,,,1,1,,,,3,,,5,1,,,,3,,,4,4,,,,,,,1,1,,,,2,,,3,5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_3WTZ621SpzUjNVs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,3,,,,2,5,,,5,,,,1,5,,2025,Q1,CL,3
R_aY64HqciBTs771Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_bpB2shsm1oU8UBw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_87ZJBLDctjudBmS,1,,,,1,1,,,1,,,,,,,,3,,,,,,,,1,,,,2,5,,,1,,,,1,,,,4,,,,5,3,,,,1,,1,1,1,,,,3,,1,2,5,,,,7,,2,7,6,,,2025,Q1,CL,3
R_3edaDMb8UkkedRs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_6XPgpYXK88Kv0Ds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,,,1,,5,,2,2,,,2,,4,,2,1,,2025,Q1,CL,3
R_b3o3DV0uoBFEjae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_1YxivB9yOpdLme2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,1,,1,5,4,,,,6,,7,3,2,,,,2025,Q1,CL,3
R_ea55tNdvWdM2kMS,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,,,1,,,,,,,,4,,,,,,1,1,,,,,,,3,2,,,,,,,4,3,,,,2025,Q1,CL,3
R_da2jCNSSRnuHF3M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,1,,,2025,Q1,CL,3
R_1xQ7c5ENAueWw4p,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,1,1,1,,,1,1,,5,5,5,,,5,5,,8,4,2,,,2,5,,2025,Q1,PL,3
R_6sylBEHXoROKQ0N,,1,1,1,,,1,1,,,1,,,,,,,,5,,,,,,,3,5,1,,,4,1,,,,1,,,,,,4,4,3,,,4,3,1,1,1,1,1,1,1,,4,5,3,3,4,5,5,,8,4,4,8,1,2,6,,2025,Q1,PL,3
R_6b7DNcdcboWKbHb,,,,,1,,,,,,,,1,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,,,4,,,,,,,,2,,,,2025,Q2,CL,4
R_6ZCwAiKFpfTeV9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,2,4,5,3,4,3,3,,4,4,1,1,1,2,6,,2025,Q2,CL,4
R_6DBWXHhE2qYcrwS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,1,1,1,1,3,3,3,,8,4,8,8,1,2,6,,2025,Q2,CL,4
R_7Cr7T3tW3bmunCN,1,1,1,1,1,1,1,1,,1,,,,,,,,3,,,,,,,3,4,3,3,3,3,3,3,1,,,,,,,,2,3,3,3,2,2,3,3,1,,,,,,1,,2,,,,,,3,,8,,,,,,8,,2025,Q2,CL,4
R_3ERzK2R4C1KwyZG,,1,,,1,,,,,,,,1,,,,,,,,3,,,,,4,,,4,,,,,1,,,,,,,,3,,,3,,,,1,1,1,,1,1,1,,4,4,4,,5,5,5,,5,4,3,,1,2,6,,2025,Q2,CL,4
R_3Hh68xERF29gyad,,1,,,,1,,,,,,,,1,,,,,,,,4,,,,4,,,,4,,,,,,,,,,,,4,,,,3,,,1,1,1,1,1,1,1,,5,5,5,5,5,4,4,,8,4,8,1,1,2,3,,2025,Q2,CL,4
R_6D6t3giTSc3mBJn,,,1,,,,,1,,,,,,,,1,,,,,,,,5,,,5,,,,,4,,,,,,,,1,,,5,,,,,4,,1,,,,,1,,,5,,,,,4,,,4,,,,,6,,2025,Q2,CL,4
R_79brZ891Hd1q0Je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,3,3,,,3,3,,,8,4,,,1,2,,,2024,Q3,PL,1
R_1gmhBrZayldNz7H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,3,3,,3,2,4,,8,4,3,,1,2,6,,2024,Q3,PL,1
R_3lzB2qHpjXvPpRw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,2,3,,,3,4,2,,1,4,,,1,2,6,,2024,Q3,PL,1
R_6ViCL1grgymgvJf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,3,3,3,,4,4,,,5,4,8,,1,2,,,2024,Q3,PL,1
R_70xfxMBCMy9Lvhg,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,1,1,,,,1,,1,1,1,,1,1,,,2,2,2,,2,2,,,8,8,8,,1,2,,,2024,Q3,PL,1
R_1JsWWVl5R7kU4xZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,2,2,,1,1,4,,8,8,8,,1,2,6,,2024,Q3,PL,1
R_74hYqvQVsQwkf3X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,2,4,,3,2,2,,8,4,8,,4,2,6,,2024,Q3,PL,1
R_7zZSwKZfes9YAXS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,2,3,,3,3,3,,8,4,8,,1,4,1,,2024,Q3,PL,1
R_1r06Q2KpH34JTmC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,2,2,,1,1,1,,8,8,8,,1,2,6,,2024,Q3,PL,1
R_1cT7S6mKOC4WHaW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,3,4,3,,3,2,,,8,4,8,,1,2,,,2024,Q3,PL,1
R_7r6o0AhNv88bY5K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,5,5,,,,,,,2,6,,2024,Q3,PL,1
R_1YDlE24NLgPzD2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,1,2,,,,2,,,8,8,,,,8,,,2024,Q3,PL,1
R_72xwFHN4TStir5Q,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,,,,,,,,,,,3,,3,3,3,3,,1,1,1,1,1,1,1,,3,4,4,4,4,4,4,,7,4,3,5,1,2,6,,2024,Q3,CL,1
R_7p9AbJNTowVh6Tc,,,,,,,1,,,,,,,,1,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,,,,5,,1,1,,,1,1,,,5,5,,,5,5,,,5,4,,,1,2,,,2024,Q3,CL,1
R_7imy0ClQIFNaaaB,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,5,,,,,1,1,,,1,1,1,,5,3,,,4,4,3,,1,4,,,1,2,7,,2024,Q3,CL,1
R_85Yg05pakjfqYIy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,5,5,5,5,5,5,5,,8,4,8,1,1,2,8,,2024,Q3,CL,1
R_1KjRIYzvcgvErpy,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,1,1,1,1,,2,5,1,1,5,5,2,,8,4,8,8,1,5,2,,2024,Q3,CL,1
R_61GGLYyDrxyrbv5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,,,2,2,,2,4,3,,,8,8,,1,2,6,,2025,Q2,PL,4
R_17HZwHOO56sZz7h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,4,4,5,,,4,,,8,8,8,,,7,,,2025,Q2,PL,4
R_19FJO8ldRN7OVxL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_3HudimNq8mO4STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,2,2,,2,2,2,,8,4,8,,1,2,3,,2025,Q2,PL,4
R_1n9nNDRrny0W3DX,,1,,,,,,,,1,,,,,,,,4,,,,,,,,4,,,,,,,,1,,,,,,,,4,,,,,,,1,1,1,,1,1,1,,3,3,3,,1,1,3,,8,8,8,,2,2,6,,2025,Q2,PL,4
R_1siXBuiSNKJm0ny,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,3,,,,,1,1,1,,1,,,,2,3,2,,3,,,,8,8,8,,1,,,,2025,Q2,PL,4
R_6oF6Ce3ajLzpp6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,3,5,,2,4,1,,8,8,8,,4,5,2,,2025,Q2,PL,4
R_1YhmNNgZ1gRz66r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,5,5,5,5,5,5,5,,8,4,8,8,1,2,6,,2025,Q2,PL,4
R_6zGZhUzlsz2kDXb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_6doH0QtU4erYSPP,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,1,1,,,,,,,2,1,1,1,1,1,1,,,3,2,1,2,1,1,,,8,4,8,1,2,3,,,2025,Q2,PL,4
R_68D5zfyewWHMNtL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_1427hEdv8r7talA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_5FM8mroyYIjfgjO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_191jpqIfTtpuOZz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,5,4,,,5,5,4,,5,3,,,1,1,6,,2025,Q2,PL,4
R_6VJVvzfmnLKAYmC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,5,5,,,5,5,,,2,4,,,1,2,,,2025,Q2,PL,4
R_7RmRblCYR7uCPI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,2,2,2,,2,2,,,8,8,8,,1,2,,,2025,Q2,PL,4
R_7F4TvmNnzYXpjj3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_62Qgea1ZF6IavWz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,3,3,3,3,3,3,3,,8,8,8,8,1,2,6,,2025,Q2,PL,4
R_1r98RAtf2bJU8Xy,1,1,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,1,,,,,,,,3,3,,,,,,,1,1,1,,1,1,1,,5,5,1,,2,2,2,,8,4,8,,1,2,6,,2025,Q2,PL,4
R_77fo2EG4O5QO8Em,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
